id,prompt,reference,hypothesis,hypothesis_rev,prompts_plus_orth,prompts_plus_hypo,prompt_aligned,prompt_aligned_rev,score,insertions,deletions,substitutions,score_rev,insertions_rev,deletions_rev,substitutions_rev
S01C006M1_3+4LG,lucifer,14,n luchifer,luchifer,1,0,**luc*ifer,luc*ifer,0.7,3,0,0,0.88,1,0,0
S01C006M1_3+4LG,slaapkamer,CORRECTLY_READ,slaapkamer,slaapkamer,0,0,slaapkamer,slaapkamer,1.0,0,0,0,1.0,0,0,0
S01C006M1_3+4LG,achterdeur,CORRECTLY_READ,achterdeur,achterdeur,0,0,achterdeur,achterdeur,1.0,0,0,0,1.0,0,0,0
S01C006M1_3+4LG,ziekenhuis,CORRECTLY_READ,ziekenhuis,ziekenhuis,0,0,ziekenhuis,ziekenhuis,1.0,0,0,0,1.0,0,0,0
S01C006M1_3+4LG,nieuwsgierig,c/30/38,nieuw w sgierig,nieuw w sgierig,1,0,nieuw***sgierig,nieu**w*sgierig,0.8,3,0,0,0.8,3,0,0
S01C006M1_3+4LG,afblijven,CORRECTLY_READ,afblijven,afblijven,0,0,afblijven,afblijven,1.0,0,0,0,1.0,0,0,0
S01C006M1_3+4LG,kabouter,CORRECTLY_READ,kabouter,kabouter,0,0,kabouter,kabouter,1.0,0,0,0,1.0,0,0,0
S01C006M1_3+4LG,washandje,CORRECTLY_READ,washandje,washandje,0,0,washandje,washandje,1.0,0,0,0,1.0,0,0,0
S01C006M1_3+4LG,sneeuwwitje,CORRECTLY_READ,sneeuwmietje,sneeuwmietje,0,0,sneeuwwi*tje,sneeuwwi*tje,0.92,1,0,0,0.92,1,0,0
S01C006M1_3+4LG,goeiendag,CORRECTLY_READ,groeiendag,groeiendag,0,0,g*oeiendag,g*oeiendag,0.9,1,0,0,0.9,1,0,0
S01C006M1_3+4LG,vakantie,CORRECTLY_READ,vakantie,vakantie,0,0,vakantie,vakantie,1.0,0,0,0,1.0,0,0,0
S01C006M1_3+4LG,limonade,CORRECTLY_READ,limonaden,limonaden,0,0,limonade*,limonade*,0.89,1,0,0,0.89,1,0,0
S01C006M1_3+4LG,autorijden,CORRECTLY_READ,autore*den,autore*den,0,0,autorijden,autorijden,0.9,0,1,0,0.9,0,1,0
S01C006M1_3+4LG,eindelijk,CORRECTLY_READ,e*ndelijk,e*ndelijk,0,0,eindelijk,eindelijk,0.89,0,1,0,0.89,0,1,0
S01C006M1_3+4LG,familie,CORRECTLY_READ,familie,familie,0,0,familie,familie,1.0,0,0,0,1.0,0,0,0
S01C006M1_3+4LG,chocolade,CORRECTLY_READ,chocolader,chocolader,0,0,chocolade*,chocolade*,0.9,1,0,0,0.9,1,0,0
S01C014V1_1LG,klas,CORRECTLY_READ,*i was,i w*as,0,0,k**las,**klas,0.5,2,1,0,0.5,2,1,0
S01C014V1_1LG,mooi,CORRECTLY_READ,m*oi,mo*i,0,0,mooi,mooi,0.75,0,1,0,0.75,0,1,0
S01C014V1_1LG,koe,CORRECTLY_READ,ko*,ko*,0,0,koe,koe,0.67,0,1,0,0.67,0,1,0
S01C014V1_1LG,arm,CORRECTLY_READ,arm,arm gou,0,0,arm,arm****,1.0,0,0,0,0.43,4,0,0
S01C014V1_1LG,groei,CORRECTLY_READ,gou grooi,grooi,0,0,g****roei,groei,0.56,4,0,0,1.0,0,0,0
S01C014V1_1LG,strand,CORRECTLY_READ,sstrand,sstrand,0,0,s*trand,*strand,0.86,1,0,0,0.86,1,0,0
S01C014V1_1LG,bed,CORRECTLY_READ,bed,bed,0,0,bed,bed,1.0,0,0,0,1.0,0,0,0
S01C014V1_1LG,eerst,CORRECTLY_READ,eerst,eerst,0,0,eerst,eerst,1.0,0,0,0,1.0,0,0,0
S01C014V1_1LG,voor,CORRECTLY_READ,voor,voor,0,0,voor,voor,1.0,0,0,0,1.0,0,0,0
S01C014V1_1LG,draai,CORRECTLY_READ,tr*ein,tre*in,0,0,draai*,draai*,0.67,1,1,0,0.67,1,1,0
S01C014V1_1LG,sjaal,CORRECTLY_READ,sjaal,sjaal,0,0,sjaal,sjaal,1.0,0,0,0,1.0,0,0,0
S01C014V1_1LG,herfst,CORRECTLY_READ,he**st,he**st,0,0,herfst,herfst,0.67,0,2,0,0.67,0,2,0
S01C014V1_1LG,duur,CORRECTLY_READ,duur,duur,0,0,duur,duur,1.0,0,0,0,1.0,0,0,0
S01C014V1_1LG,straat,CORRECTLY_READ,str*at,stra*t,0,0,straat,straat,0.83,0,1,0,0.83,0,1,0
S01C014V1_1LG,leeuw,CORRECTLY_READ,d*e**,de***,0,1,leeuw,leeuw,0.4,0,3,0,0.4,0,3,0
S01C014V1_1LG,clown,CORRECTLY_READ,kro*n,kro*n,0,0,clown,clown,0.8,0,1,0,0.8,0,1,0
S01C014V1_1LG,hoek,CORRECTLY_READ,hoek,hoek,0,0,hoek,hoek,1.0,0,0,0,1.0,0,0,0
S01C014V1_1LG,krant,CORRECTLY_READ,kramt,kramt,0,0,krant,krant,1.0,0,0,0,1.0,0,0,0
S01C014V1_1LG,hout,CORRECTLY_READ,houd,houd,0,0,hout,hout,1.0,0,0,0,1.0,0,0,0
S01C014V1_1LG,vriend,CORRECTLY_READ,vrien*,vrien*,0,0,vriend,vriend,0.83,0,1,0,0.83,0,1,0
S01C014V1_1LG,gauw,CORRECTLY_READ,ga**,ga**,0,0,gauw,gauw,0.5,0,2,0,0.5,0,2,0
S01C014V1_1LG,chips,g/13,*purps,pur*ps,1,0,chi*ps,c*hips,0.67,1,1,0,0.67,1,1,0
S01C014V1_1LG,groen,CORRECTLY_READ,sroen,sroen,0,0,groen,groen,1.0,0,0,0,1.0,0,0,0
S01C014V1_1LG,feest,CORRECTLY_READ,voost,voost,0,0,feest,feest,1.0,0,0,0,1.0,0,0,0
S01C014V1_1LG,reis,CORRECTLY_READ,ruys,ruys,0,0,reis,reis,1.0,0,0,0,1.0,0,0,0
S01C014V1_1LG,jas,CORRECTLY_READ,jas,jas,0,0,jas,jas,1.0,0,0,0,1.0,0,0,0
S01C014V1_1LG,huis,CORRECTLY_READ,**es,*e*s,0,0,huis,huis,0.5,0,2,0,0.5,0,2,0
S01C014V1_1LG,paard,CORRECTLY_READ,paard,paard,0,0,paard,paard,1.0,0,0,0,1.0,0,0,0
S01C014V1_1LG,vijf,CORRECTLY_READ,vijf,vijf,0,0,vijf,vijf,1.0,0,0,0,1.0,0,0,0
S01C014V1_1LG,muts,CORRECTLY_READ,nutt,nutt,0,0,muts,muts,1.0,0,0,0,1.0,0,0,0
S01C014V1_1LG,nieuw,CORRECTLY_READ,***o*,*o***,0,1,nieuw,nieuw,0.2,0,4,0,0.2,0,4,0
S01C014V1_1LG,kind,CORRECTLY_READ,kend,kend,0,0,kind,kind,1.0,0,0,0,1.0,0,0,0
S01C014V1_1LG,bang,CORRECTLY_READ,dang,dang,0,0,bang,bang,1.0,0,0,0,1.0,0,0,0
S01C014V1_1LG,oog,CORRECTLY_READ,oog,oog,0,0,oog,oog,1.0,0,0,0,1.0,0,0,0
S01C014V1_1LG,zacht,CORRECTLY_READ,zacht,zacht schoon,0,0,zacht,zacht*******,1.0,0,0,0,0.42,7,0,0
S01C014V1_1LG,schoen,CORRECTLY_READ,schoon,schoen,0,0,schoen,schoen,1.0,0,0,0,1.0,0,0,0
S01C014V1_1LG,plas,CORRECTLY_READ,schoen las,*las,0,0,p******las,plas,0.4,6,0,0,0.75,0,1,0
S01C014V1_1LG,neus,CORRECTLY_READ,ne*s,ne*s,0,0,neus,neus,0.75,0,1,0,0.75,0,1,0
S01C014V1_1LG,knoop,CORRECTLY_READ,***op,**o*p,0,1,knoop,knoop,0.4,0,3,0,0.4,0,3,0
S01C014V1_1LG,plank,CORRECTLY_READ,*lan*,*lan*,0,0,plank,plank,0.6,0,2,0,0.6,0,2,0
S01C014V1_2LG,water,CORRECTLY_READ,water,water,0,0,water,water,1.0,0,0,0,1.0,0,0,0
S01C014V1_2LG,mevrouw,CORRECTLY_READ,mevrouw,mevrouw,0,0,mevrouw,mevrouw,1.0,0,0,0,1.0,0,0,0
S01C014V1_2LG,drogen,CORRECTLY_READ,d**ge*,dge weet,0,0,drogen,dro*g*en,0.5,0,3,0,0.75,2,0,0
S01C014V1_2LG,winkel,CORRECTLY_READ,weet it e*,*it *e*,0,0,wi*n**k*el,win*kel,0.5,4,1,0,0.43,1,3,0
S01C014V1_2LG,auto,CORRECTLY_READ,aouto,aouto,0,0,a*uto,a*uto,0.8,1,0,0,0.8,1,0,0
S01C014V1_2LG,schouder,CORRECTLY_READ,schouders,schouders,0,0,schouder*,schouder*,0.89,1,0,0,0.89,1,0,0
S01C014V1_2LG,verhaal,CORRECTLY_READ,verhaal,verhaal,0,0,verhaal,verhaal,1.0,0,0,0,1.0,0,0,0
S01C014V1_2LG,koning,CORRECTLY_READ,koning,koning,0,0,koning,koning,1.0,0,0,0,1.0,0,0,0
S01C014V1_2LG,moeilijk,CORRECTLY_READ,mo**lijk,mo**lijk,0,0,moeilijk,moeilijk,0.75,0,2,0,0.75,0,2,0
S01C014V1_2LG,speelplaats,CORRECTLY_READ,speelplaat*,speelplaat*,0,0,speelplaats,speelplaats,0.91,0,1,0,0.91,0,1,0
S01C014V1_2LG,drinken,CORRECTLY_READ,trinken,trinken,0,0,drinken,drinken,1.0,0,0,0,1.0,0,0,0
S01C014V1_2LG,hoofdpijn,CORRECTLY_READ,hoofdpijn,hoofdpijn,0,0,hoofdpijn,hoofdpijn,1.0,0,0,0,1.0,0,0,0
S01C014V1_2LG,regen,CORRECTLY_READ,*ega*,*ega*,0,0,regen,regen,0.6,0,2,0,0.6,0,2,0
S01C014V1_2LG,vliegtuig,CORRECTLY_READ,v**e*iteig,ve*i**teig,0,0,vlieg*tuig,v*liegtuig,0.6,1,3,0,0.6,1,3,0
S01C014V1_2LG,stoppen,CORRECTLY_READ,stoppen,stoppen,0,0,stoppen,stoppen,1.0,0,0,0,1.0,0,0,0
S01C014V1_2LG,opnieuw,CORRECTLY_READ,opnieuw,opnieuw,0,0,opnieuw,opnieuw,1.0,0,0,0,1.0,0,0,0
S01C014V1_2LG,gooien,CORRECTLY_READ,g*oia*,go*ia*,0,0,gooien,gooien,0.67,0,2,0,0.67,0,2,0
S01C014V1_2LG,schreeuwen,CORRECTLY_READ,s**nee*w en,sn**ee*w en,0,0,schreeuw*en,schreeuw*en,0.64,1,3,0,0.64,1,3,0
S01C014V1_2LG,moeder,CORRECTLY_READ,moeder,moeder,0,0,moeder,moeder,1.0,0,0,0,1.0,0,0,0
S01C014V1_2LG,liedje,CORRECTLY_READ,liedje,liedje bro,0,0,liedje,liedje****,1.0,0,0,0,0.6,4,0,0
S01C014V1_2LG,potlood,CORRECTLY_READ,bro potl*ord,potlor*d,0,0,****potloo*d,potlo*od,0.5,5,1,0,0.75,1,1,0
S01C014V1_2LG,fietsbel,CORRECTLY_READ,vi*t* de*,vi*t d*e*,0,0,fiets*bel,fiet*sbel,0.56,1,3,0,0.56,1,3,0
S01C014V1_2LG,vinger,CORRECTLY_READ,vi**a*,vi**a*,0,0,vinger,vinger,0.5,0,3,0,0.5,0,3,0
S01C014V1_2LG,dichtbij,g/13/23,de*** ba*,de ***ba*,1,0,dicht*bij,di*chtbij,0.44,1,4,0,0.44,1,4,0
S01C014V1_2LG,meisje,CORRECTLY_READ,m*as ja,ma*s ja,0,0,meis*je,meis*je,0.71,1,1,0,0.71,1,1,0
S01C014V1_2LG,chauffeur,CORRECTLY_READ,**a**foer,**a*fo*e*r,0,0,chauffeur,chauf*feur,0.56,0,4,0,0.4,1,5,0
S01C014V1_2LG,muziek,CORRECTLY_READ,muziek,muziek,0,0,muziek,muziek,1.0,0,0,0,1.0,0,0,0
S01C014V1_2LG,waarom,CORRECTLY_READ,waarom,waarom,0,0,waarom,waarom,1.0,0,0,0,1.0,0,0,0
S01C014V1_2LG,scheuren,CORRECTLY_READ,**j**ra*,j****ra*,0,1,scheuren,scheuren,0.38,0,5,0,0.38,0,5,0
S01C014V1_2LG,lawaai,CORRECTLY_READ,l**aai,la*a*i,0,0,lawaai,lawaai,0.67,0,2,0,0.67,0,2,0
S01C014V1_2LG,zwemmen,CORRECTLY_READ,z*e*me*,z*em*e*,0,0,zwemmen,zwemmen,0.57,0,3,0,0.57,0,3,0
S01C014V1_2LG,vuurwerk,CORRECTLY_READ,zeer wer*,zeer wer*,0,0,vuur*werk,vuur*werk,0.78,1,1,0,0.78,1,1,0
S01C014V1_2LG,appel,CORRECTLY_READ,appol,appol,0,0,appel,appel,1.0,0,0,0,1.0,0,0,0
S01C014V1_2LG,cola,CORRECTLY_READ,pole,pole,0,0,cola,cola,1.0,0,0,0,1.0,0,0,0
S01C014V1_2LG,kussen,CORRECTLY_READ,*u*se*,*us*e*,0,0,kussen,kussen,0.5,0,3,0,0.5,0,3,0
S01C014V1_2LG,eerste,CORRECTLY_READ,eerste,eerste,0,0,eerste,eerste,1.0,0,0,0,1.0,0,0,0
S01C014V1_2LG,circus,g/13,skerkus,skerkus,1,0,c*ircus,*circus,0.86,1,0,0,0.86,1,0,0
S01C014V1_2LG,kleuren,CORRECTLY_READ,****me*,m*e****,0,1,kleuren,kleuren,0.29,0,5,0,0.29,0,5,0
S01C014V1_2LG,voetbal,CORRECTLY_READ,goed maar,goed maar,0,0,voet*ba*l,voet*b*al,0.78,2,0,0,0.78,2,0,0
S01C014V1_2LG,vlinder,CORRECTLY_READ,v*endag,v*endag,0,0,vlinder,vlinder,0.86,0,1,0,0.86,0,1,0
S01C015M2_1LG,klas,CORRECTLY_READ,klaus,klaus,0,0,kla*s,kla*s,0.8,1,0,0,0.8,1,0,0
S01C015M2_1LG,mooi,CORRECTLY_READ,mooi,mooi,0,0,mooi,mooi,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,koe,CORRECTLY_READ,ko*,ko*,0,0,koe,koe,0.67,0,1,0,0.67,0,1,0
S01C015M2_1LG,arm,CORRECTLY_READ,arm,arm,0,0,arm,arm,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,groei,CORRECTLY_READ,grooi,grooi,0,0,groei,groei,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,strand,CORRECTLY_READ,strand,strand,0,0,strand,strand,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,bed,CORRECTLY_READ,bed,bed,0,0,bed,bed,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,eerst,CORRECTLY_READ,eerst,eerst,0,0,eerst,eerst,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,voor,CORRECTLY_READ,voor,voor,0,0,voor,voor,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,draai,CORRECTLY_READ,draai,draai,0,0,draai,draai,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,sjaal,CORRECTLY_READ,sjail,sjail,0,0,sjaal,sjaal,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,herfst,CORRECTLY_READ,herfst,herfst,0,0,herfst,herfst,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,duur,CORRECTLY_READ,duur,duur,0,0,duur,duur,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,straat,CORRECTLY_READ,straat,straat,0,0,straat,straat,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,leeuw,CORRECTLY_READ,leeuw,leeuw,0,0,leeuw,leeuw,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,clown,CORRECTLY_READ,klown,klown,0,0,clown,clown,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,hoek,CORRECTLY_READ,hook,hook,0,0,hoek,hoek,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,krant,CORRECTLY_READ,krant,krant,0,0,krant,krant,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,hout,CORRECTLY_READ,hout,hout,0,0,hout,hout,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,vriend,CORRECTLY_READ,vreemd,vreemd,0,0,vriend,vriend,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,gauw,CORRECTLY_READ,gauw,gauw,0,0,gauw,gauw,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,chips,CORRECTLY_READ,chips,chips,0,0,chips,chips,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,groen,CORRECTLY_READ,groen,groen,0,0,groen,groen,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,feest,CORRECTLY_READ,feest,feest,0,0,feest,feest,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,reis,CORRECTLY_READ,r*ijs,r*ijs,0,0,rei*s,rei*s,0.6,1,1,0,0.6,1,1,0
S01C015M2_1LG,jas,CORRECTLY_READ,jas,jas,0,0,jas,jas,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,huis,CORRECTLY_READ,huis,huis,0,0,huis,huis,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,paard,CORRECTLY_READ,paard,paard,0,0,paard,paard,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,vijf,CORRECTLY_READ,vijf,vijf,0,0,vijf,vijf,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,muts,CORRECTLY_READ,nut*,nut*,0,0,muts,muts,0.75,0,1,0,0.75,0,1,0
S01C015M2_1LG,nieuw,CORRECTLY_READ,nieuw,nieuw,0,0,nieuw,nieuw,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,kind,CORRECTLY_READ,kind,kind,0,0,kind,kind,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,bang,CORRECTLY_READ,bang,bang,0,0,bang,bang,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,oog,CORRECTLY_READ,oog,oog,0,0,oog,oog,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,zacht,CORRECTLY_READ,zacht,zacht,0,0,zacht,zacht,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,schoen,CORRECTLY_READ,schoen,schoen,0,0,schoen,schoen,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,plas,CORRECTLY_READ,plas,plas,0,0,plas,plas,1.0,0,0,0,1.0,0,0,0
S01C015M2_1LG,neus,CORRECTLY_READ,neus,neus knop,0,0,neus,neus*****,1.0,0,0,0,0.44,5,0,0
S01C015M2_1LG,knoop,CORRECTLY_READ,knop knoop,knoop,0,0,kno****o*p,knoop,0.5,5,0,0,1.0,0,0,0
S01C015M2_1LG,plank,CORRECTLY_READ,plank,plank,0,0,plank,plank,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,water,CORRECTLY_READ,water,water,0,0,water,water,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,mevrouw,CORRECTLY_READ,mevrouw,mevrouw,0,0,mevrouw,mevrouw,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,drogen,CORRECTLY_READ,drogen,drogen,0,0,drogen,drogen,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,winkel,CORRECTLY_READ,winkel,winkel,0,0,winkel,winkel,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,auto,CORRECTLY_READ,auto,auto,0,0,auto,auto,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,schouder,CORRECTLY_READ,schouders,schouders,0,0,schouder*,schouder*,0.89,1,0,0,0.89,1,0,0
S01C015M2_2LG,verhaal,CORRECTLY_READ,verhaal,verhaal,0,0,verhaal,verhaal,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,koning,CORRECTLY_READ,koning,koning,0,0,koning,koning,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,moeilijk,CORRECTLY_READ,moeilijk,moeilijk,0,0,moeilijk,moeilijk,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,speelplaats,CORRECTLY_READ,speelpl*at*,speelpla*t*,0,0,speelplaats,speelplaats,0.82,0,2,0,0.82,0,2,0
S01C015M2_2LG,drinken,CORRECTLY_READ,drinken,drinken,0,0,drinken,drinken,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,hoofdpijn,CORRECTLY_READ,hoofdpijn,hoofdpijn,0,0,hoofdpijn,hoofdpijn,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,regen,CORRECTLY_READ,regen,regen,0,0,regen,regen,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,vliegtuig,CORRECTLY_READ,vliegtuig,vliegtuig,0,0,vliegtuig,vliegtuig,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,stoppen,CORRECTLY_READ,stoppen,stoppen,0,0,stoppen,stoppen,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,opnieuw,CORRECTLY_READ,opnieuw,opnieuw,0,0,opnieuw,opnieuw,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,gooien,CORRECTLY_READ,gooien,gooien,0,0,gooien,gooien,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,schreeuwen,CORRECTLY_READ,s**neeuwen,sn**eeuwen,0,0,schreeuwen,schreeuwen,0.8,0,2,0,0.8,0,2,0
S01C015M2_2LG,moeder,CORRECTLY_READ,moeder,moeder,0,0,moeder,moeder,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,liedje,CORRECTLY_READ,liedje,liedje,0,0,liedje,liedje,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,potlood,CORRECTLY_READ,potloot,potloot,0,0,potlood,potlood,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,fietsbel,CORRECTLY_READ,fietsbel,fietsbel,0,0,fietsbel,fietsbel,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,vinger,CORRECTLY_READ,vinger,vinger,0,0,vinger,vinger,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,dichtbij,CORRECTLY_READ,dichtbij,dichtbij,0,0,dichtbij,dichtbij,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,meisje,CORRECTLY_READ,meisje,meisje,0,0,meisje,meisje,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,chauffeur,CORRECTLY_READ,chauffeur,chauffeur,0,0,chauffeur,chauffeur,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,muziek,CORRECTLY_READ,muziek,muziek,0,0,muziek,muziek,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,waarom,CORRECTLY_READ,waarom,waarom,0,0,waarom,waarom,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,scheuren,CORRECTLY_READ,**geuren,g**euren,0,0,scheuren,scheuren,0.75,0,2,0,0.75,0,2,0
S01C015M2_2LG,lawaai,CORRECTLY_READ,lawaai,lawaai,0,0,lawaai,lawaai,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,zwemmen,CORRECTLY_READ,zwemmen,zwemmen,0,0,zwemmen,zwemmen,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,vuurwerk,CORRECTLY_READ,vuurwerk,vuurwerk,0,0,vuurwerk,vuurwerk,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,appel,CORRECTLY_READ,appel,appel,0,0,appel,appel,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,cola,CORRECTLY_READ,kola,kola,0,0,cola,cola,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,kussen,CORRECTLY_READ,kussen,kussen,0,0,kussen,kussen,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,eerste,CORRECTLY_READ,eerste,eerste,0,0,eerste,eerste,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,circus,CORRECTLY_READ,circus,circus,0,0,circus,circus,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,kleuren,CORRECTLY_READ,kleuren,kleuren,0,0,kleuren,kleuren,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,voetbal,CORRECTLY_READ,voetbal,voetbal,0,0,voetbal,voetbal,1.0,0,0,0,1.0,0,0,0
S01C015M2_2LG,vlinder,CORRECTLY_READ,vlinder,vlinder,0,0,vlinder,vlinder,1.0,0,0,0,1.0,0,0,0
S01C015M2_3+4LG,omdraaien,CORRECTLY_READ,omdraaien,omdraaien,0,0,omdraaien,omdraaien,1.0,0,0,0,1.0,0,0,0
S01C015M2_3+4LG,poppenwagen,CORRECTLY_READ,*o*penwagen,*op*enwagen,0,0,poppenwagen,poppenwagen,0.82,0,2,0,0.82,0,2,0
S01C015M2_3+4LG,konijnenhok,CORRECTLY_READ,konijnen* ook,konijnen o*ok,0,0,konijnenh*o*k,konijnen**hok,0.77,2,1,0,0.77,2,1,0
S01C015M2_3+4LG,elastiekje,CORRECTLY_READ,elastiekje,elastiekje,0,0,elastiekje,elastiekje,1.0,0,0,0,1.0,0,0,0
S01C015M2_3+4LG,ruziemaken,CORRECTLY_READ,ruzie maken,ruzie maken,0,0,ruzie*maken,ruzie*maken,0.91,1,0,0,0.91,1,0,0
S01C015M2_3+4LG,teddybeer,CORRECTLY_READ,derribeer,derribeer,0,0,teddybeer,teddybeer,1.0,0,0,0,1.0,0,0,0
S01C015M2_3+4LG,dierentuin,CORRECTLY_READ,dierentuin,dierentuin,0,0,dierentuin,dierentuin,1.0,0,0,0,1.0,0,0,0
S01C015M2_3+4LG,paddenstoelen,CORRECTLY_READ,paddenstoelen,paddenstoelen,0,0,paddenstoelen,paddenstoelen,1.0,0,0,0,1.0,0,0,0
S01C015M2_3+4LG,verstoppetje,CORRECTLY_READ,verstoppertje,verstoppertje,0,0,verstoppe*tje,verstoppe*tje,0.92,1,0,0,0.92,1,0,0
S01C015M2_3+4LG,wasmachine,CORRECTLY_READ,wasmachine,wasmachine,0,0,wasmachine,wasmachine,1.0,0,0,0,1.0,0,0,0
S01C015M2_3+4LG,fototoestel,CORRECTLY_READ,fototoestel,fototoestel,0,0,fototoestel,fototoestel,1.0,0,0,0,1.0,0,0,0
S01C015M2_3+4LG,toiletpapier,g/23,tboilet papier,tboilet papier,1,0,t*oilet*papier,t*oilet*papier,0.86,2,0,0,0.86,2,0,0
S01C015M2_3+4LG,vrachtwagen,CORRECTLY_READ,vrachtwagen,vrachtwagen,0,0,vrachtwagen,vrachtwagen,1.0,0,0,0,1.0,0,0,0
S01C015M2_3+4LG,buurmannen,CORRECTLY_READ,buurma*n en,buurman *en,0,0,buurmann*en,buurman*nen,0.82,1,1,0,0.82,1,1,0
S01C015M2_3+4LG,vogelkooi,CORRECTLY_READ,vogelcooi,vogelcooi,0,0,vogelkooi,vogelkooi,1.0,0,0,0,1.0,0,0,0
S01C015M2_3+4LG,olifant,CORRECTLY_READ,olifant,olifant,0,0,olifant,olifant,1.0,0,0,0,1.0,0,0,0
S01C015M2_3+4LG,schommelen,CORRECTLY_READ,schommelen,schommelen,0,0,schommelen,schommelen,1.0,0,0,0,1.0,0,0,0
S01C015M2_3+4LG,iedereen,CORRECTLY_READ,iedereen,iedereen,0,0,iedereen,iedereen,1.0,0,0,0,1.0,0,0,0
S01C015M2_3+4LG,schoenenwinkel,CORRECTLY_READ,schoenenwinkel,schoenenwinkel,0,0,schoenenwinkel,schoenenwinkel,1.0,0,0,0,1.0,0,0,0
S01C015M2_3+4LG,knutselen,CORRECTLY_READ,knutselen,knutselen,0,0,knutselen,knutselen,1.0,0,0,0,1.0,0,0,0
S01C015M2_3+4LG,ophangen,CORRECTLY_READ,ophangen,ophangen,0,0,ophangen,ophangen,1.0,0,0,0,1.0,0,0,0
S01C015M2_3+4LG,verjaardag,CORRECTLY_READ,verjaardag,verjaardag,0,0,verjaardag,verjaardag,1.0,0,0,0,1.0,0,0,0
S01C015M2_3+4LG,sprookjesboek,23,sprookjesboek,sprookjesboek tanborau,1,0,sprookjesboek,sprookjesboek*********,1.0,0,0,0,0.59,9,0,0
